,x,y,Redshift,Halo_ID,Halo_SFR,Halo_Volume,Number_of_Subhalos,Mass,Age_Myr,Age_Log(yrs),Z,ccSNRate,IMF,ccSNe,Mean,Std,FWHM
4058,4345.784093758203,20242.43960551122,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,818531.44,172.3497770392517,8.236410725918116,0.026852375,16.75617476875999,imf_chab100,II-other,11.542045149374836,5.686463745668124,13.390598813641073
4059,4345.1613003814655,20246.671492056892,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1552386.0,104.10887691092752,8.017487761490072,0.013666095,27.848406879596112,imf_chab100,II-other,27.7140984719168,9.540662325102112,22.466542886022037
4060,4346.0471989815305,20250.733155813916,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1063903.0,23.26086762148627,7.366625909713,0.020029254,284.4128495898397,imf_chab100,II-other,235.3302048397681,109.96701519455428,258.9525316723594
4061,4343.534192551689,20247.29317528501,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,886821.94,169.63243419215468,8.22950889417041,0.033962883,13.362743209924982,imf_chab100,II-other,13.178816070317902,5.686463745668124,13.390598813641073
4063,4351.146851699783,20250.672467689263,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1414296.6,136.97777322069894,8.136650101822605,0.00445247,5.537945107292733,imf_chab100,II-other,4.65393149540622,2.3840515697138045,5.614012424749567
4064,4344.1647569687775,20245.99652169494,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1288495.1,177.20978903305263,8.248487708553371,0.033770878,12.639812963414007,imf_chab100,II-other,13.134618356079246,5.686463745668124,13.390598813641073
4065,4344.740184004325,20251.30007171003,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1064701.1,67.76803131312991,7.831024869404773,0.0102415895,39.82338625570184,imf_chab100,II-other,31.071981608393777,28.20294873227714,66.41286900374641
4066,4345.242711280385,20247.565531746848,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1347097.5,172.68925002303172,8.23726530339845,0.031758577,15.119735988725342,imf_chab100,II-other,12.671405915985705,5.686463745668124,13.390598813641073
4067,4347.001926796137,20242.405560953488,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1138217.2,119.18493991933144,8.076221381887944,0.029748896,0.5232145991182877,imf_chab100,II-other,5.302454135379632,2.3840515697138045,5.614012424749567
4070,4361.602971517425,20249.75770522504,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1172661.1,13.912152559583555,7.143394331460299,0.006141702,119.3481775043104,imf_chab100,II-other,377.23431705355085,143.60375966571974,338.16101180264377
4073,4345.394061542468,20246.249635580672,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1334128.1,155.65002241449034,8.19214918755942,0.033558525,5.10910593833692,imf_chab100,II-other,13.085736726893959,5.686463745668124,13.390598813641073
4074,4365.580263979204,20251.690844024848,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1132370.9,13.425560507024148,7.127932426217119,0.006046625,222.8317765639077,imf_chab100,II-other,378.21804626718756,143.60375966571974,338.16101180264377
4075,4344.859710005921,20246.6241257157,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1642898.4,147.30802252681886,8.168226399553099,0.030311178,29.90198002697022,imf_chab100,II-other,12.338228512317489,5.686463745668124,13.390598813641073
4076,4356.966620823936,20249.714779478338,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,968384.8,107.55241266174264,8.031620157112409,0.01879604,8.1272200710734,imf_chab100,II-other,14.456044573609248,9.540662325102112,22.466542886022037
4077,4345.942845011097,20242.472169870787,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,703023.56,150.6260023512924,8.177899949971636,0.029683592,10.443161957313285,imf_chab100,II-other,12.19376421874086,5.686463745668124,13.390598813641073
4080,4358.657007125145,20246.93644752792,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,888197.06,88.80952493513172,7.9484595469152115,0.006231747,11.55513047020145,imf_chab100,II-other,15.797967888537933,6.810822718234475,16.03826186005072
4081,4344.685416672324,20247.957784259823,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1412817.2,42.80420666301499,7.63148645220848,0.022364203,205.99425529254847,imf_chab100,II-other,76.15523222735882,111.35848071105085,262.22918256257486
4082,4361.615553201804,20249.739942847093,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,683912.2,51.794844933898965,7.71428653719367,0.0053487625,4.980268944138927,imf_chab100,II-other,169.71064976460283,73.18304868776966,172.3329100064359
4083,4345.760410587608,20252.04165098928,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1559459.9,21.9277890580436,7.3409948447054525,0.020309046,276.28679700147893,imf_chab100,II-other,214.78552650272937,100.54780920269624,236.77199659445648
4084,4344.636940182513,20246.8121108823,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,974309.1,35.947130690090034,7.555664230596718,0.02683606,2.061733592038594,imf_chab100,II-other,35.00577124996468,111.35848071105085,262.22918256257486
4085,4362.029268588133,20250.40307162375,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1355379.9,23.866771076094473,7.377793667490672,0.0055800867,391.66235392398045,imf_chab100,II-other,441.6160749924896,109.96701519455428,258.9525316723594
4086,4346.523082690672,20252.51383420302,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1984824.4,26.28784035259457,7.419754908606288,0.019665597,196.28021382708548,imf_chab100,II-other,240.52201272215922,109.96701519455428,258.9525316723594
4087,4344.45857630397,20251.180175658897,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1533886.9,168.95243858447984,8.22776446456987,0.0335128,14.373303464513016,imf_chab100,II-other,13.075211269309197,5.686463745668124,13.390598813641073
4088,4343.445010612418,20246.44502173808,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,971580.44,119.9971862765028,8.079171062723333,0.030977532,6.379197979026641,imf_chab100,II-other,5.333952587464775,2.3840515697138045,5.614012424749567
4089,4344.571071364297,20250.86489345035,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1261200.4,132.8314635940786,8.123300957914683,0.02476853,5.311756561237325,imf_chab100,II-other,5.174772853195586,2.3840515697138045,5.614012424749567
4090,4346.1619143391,20241.656580683422,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1136149.6,121.50390609982333,8.084590239830058,0.031696886,6.255702888778719,imf_chab100,II-other,5.352394613826737,2.3840515697138045,5.614012424749567
4091,4343.627074986365,20246.014284072884,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1142120.0,155.8780736708596,8.192785030176303,0.028081996,18.131953820501252,imf_chab100,II-other,11.825092140754487,5.686463745668124,13.390598813641073
4092,4344.445994619592,20249.39061608082,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1753977.9,119.76516856456554,8.07833053007576,0.0293805,3.0743037239817133,imf_chab100,II-other,5.29300959382757,2.3840515697138045,5.614012424749567
4093,4345.834050446177,20251.35927963652,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,988586.9,32.08853442289916,7.506349882050857,0.018135471,330.9721101022937,imf_chab100,II-other,168.18222396932913,136.3899957918208,321.17389603226644
4095,4351.003642527592,20246.46574451235,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1714917.8,116.1086597276757,8.06486461191508,0.03079202,6.881985092209693,imf_chab100,II-other,5.329196629765978,2.3840515697138045,5.614012424749567
4097,4350.795674685805,20243.881318521184,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1081383.9,88.33898775495052,7.94615241852484,0.0046393517,16.271248520988983,imf_chab100,II-other,18.150012496863667,6.810822718234475,16.03826186005072
4098,4344.715390685109,20251.542824208627,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1441935.9,152.33987942246952,8.18281360751195,0.025330776,20.018243287611227,imf_chab100,II-other,11.191787615519864,5.686463745668124,13.390598813641073
4099,4356.045197467978,20249.864279492715,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,690197.2,107.90226373546562,8.033030556059263,0.0045738104,17.884071645104047,imf_chab100,II-other,22.923159015935333,9.540662325102112,22.466542886022037
4100,4343.482755665553,20244.7886799946,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1308762.9,141.57518240250866,8.150987129834869,0.028966349,4.470285573193483,imf_chab100,II-other,12.028661741442477,5.686463745668124,13.390598813641073
4101,4364.210340580106,20251.425888553815,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,888198.06,42.20333349932259,7.625346755776471,0.0059317783,307.98741665242517,imf_chab100,II-other,227.36432029896258,111.35848071105085,262.22918256257486
4103,4352.085667384145,20243.92720466421,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1055408.4,131.6781976847179,8.119513873602259,0.004420036,1.1254887541135306,imf_chab100,II-other,4.653099987298913,2.3840515697138045,5.614012424749567
4104,4344.702068901649,20247.34202182436,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1008635.9,115.7017351476859,8.063339871997686,0.0156902,5.601707302421457,imf_chab100,II-other,4.942032364948361,2.3840515697138045,5.614012424749567
4106,4360.2778241127335,20249.309205181897,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1294501.8,38.35541537653553,7.5838266903739076,0.0068406956,171.61744977633174,imf_chab100,II-other,219.00057857644586,111.35848071105085,262.22918256257486
4107,4343.758442573259,20251.677522241385,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1059270.8,40.521009181729184,7.607680252991265,0.01755353,350.08397596392945,imf_chab100,II-other,120.42243506691821,111.35848071105085,262.22918256257486
4108,4344.1673473155615,20245.727125629423,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,822485.3,90.92615412619544,7.958688822264083,0.021066295,9.470720879083498,imf_chab100,II-other,4.91332309104304,9.540662325102112,22.466542886022037
4111,4365.229827064308,20250.30241814872,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1748927.1,10.259314334578828,7.011118336345048,0.0066234604,357.7700490838495,imf_chab100,II-other,428.6125365909385,126.4931751135297,297.8686643169498
4112,4347.871543216418,20241.1370311285,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,2025037.6,32.08853442289916,7.506349882050857,0.010373638,217.95468441035365,imf_chab100,II-other,252.2729041025093,136.3899957918208,321.17389603226644
4113,4343.587849735068,20245.715284044123,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1371051.5,141.689949278764,8.15133904483051,0.020083042,16.893058731128114,imf_chab100,II-other,9.983809449677953,5.686463745668124,13.390598813641073
4114,4359.317545555019,20239.496971564804,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1387608.2,72.9881438405373,7.863252319259985,0.00544826,26.767785042749487,imf_chab100,II-other,17.23582734658277,6.810822718234475,16.03826186005072
4116,4361.737669550183,20244.815323561517,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1176885.1,79.0230804141383,7.897753954993457,0.005077948,15.029986604485623,imf_chab100,II-other,17.72624720653375,6.810822718234475,16.03826186005072
4117,4360.635662018441,20248.811858599405,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1250057.2,68.00571769849162,7.832545428302016,0.005035845,36.362060691425526,imf_chab100,II-other,37.16523111672545,28.20294873227714,66.41286900374641
4118,4362.479248829436,20250.65174491499,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1463080.6,15.128362170799823,7.179791912908448,0.0054953266,423.8014221945014,imf_chab100,II-other,457.2287144221547,164.83346710877703,388.1531524396978
4119,4340.257773919702,20249.245556660924,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1988276.4,36.42913690552163,7.561448881875743,0.02307282,63.34961854209364,imf_chab100,II-other,69.63462846265477,111.35848071105085,262.22918256257486
4120,4362.990287244928,20251.21274001846,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1439760.9,27.255714927662655,7.435457578220868,0.0057202666,448.4364417901222,imf_chab100,II-other,439.6147740144449,109.96701519455428,258.9525316723594
4121,4345.497305364281,20248.181294182315,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1084521.2,27.739488308506477,7.443098445675922,0.010294485,481.0564987499703,imf_chab100,II-other,374.31020640018596,109.96701519455428,258.9525316723594
4122,4345.471771945983,20250.70355185067,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,975078.8,123.12604377333123,8.090349925155023,0.022802975,6.785961748133123,imf_chab100,II-other,5.124382062116525,2.3840515697138045,5.614012424749567
4123,4347.7816211780655,20242.6986401896,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1475103.8,46.884494370668776,7.67102923668802,0.006262132,211.54620165704455,imf_chab100,II-other,163.5264422534881,73.18304868776966,172.3329100064359
4126,4345.4225553570905,20251.53838361414,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1892630.1,11.721199584158626,7.068972061009783,0.020127427,332.94416273453623,imf_chab100,II-other,232.52880198271973,143.60375966571974,338.16101180264377
4128,4341.983684976804,20249.51347252828,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1417405.4,38.35541537653553,7.5838266903739076,0.008737789,165.4882053963776,imf_chab100,II-other,201.54376570569173,111.35848071105085,262.22918256257486
4129,4360.068746122325,20249.39061608082,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1394133.1,17.558878193925764,7.244496766140102,0.0073281243,471.03104451783076,imf_chab100,II-other,429.35050112468645,164.83346710877703,388.1531524396978
4130,4360.218986235786,20249.685175515093,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1393635.5,74.1727542683246,7.8702444060352015,0.0053466014,11.242500064187041,imf_chab100,II-other,17.38255048392721,6.810822718234475,16.03826186005072
4131,4345.862544260799,20250.420834001696,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1695806.6,10.746652152672452,7.031273191873206,0.01952294,60.963398019674834,imf_chab100,II-other,327.98742679513623,126.4931751135297,297.8686643169498
4133,4344.157355977967,20250.326101319315,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1595145.8,142.03418741251107,8.152392890985782,0.02894149,9.790803883268037,imf_chab100,II-other,12.022939437449047,5.686463745668124,13.390598813641073
4136,4364.796129002789,20251.565027181063,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1281993.4,33.53625198885801,7.525514524235725,0.0056021884,293.36650695095534,imf_chab100,II-other,303.96616290944195,136.3899957918208,321.17389603226644
4137,4357.160156733641,20246.943848518735,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1083887.0,76.77657164539697,7.885228715378047,0.005137795,23.927240463977657,imf_chab100,II-other,17.65521605863988,6.810822718234475,16.03826186005072
4139,4345.749309101392,20252.08753713231,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1132641.4,148.9101497980747,8.172924300512868,0.026081255,17.281031827395346,imf_chab100,II-other,11.364540702075486,5.686463745668124,13.390598813641073
4140,4345.455119716658,20252.44722528572,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1257543.5,16.101137011812927,7.2068565456294,0.021509528,276.8170481352528,imf_chab100,II-other,213.6408255799684,164.83346710877703,388.1531524396978
4141,4365.099569626036,20250.502244900617,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1277019.2,10.5029049135279,7.0213094336826325,0.00892854,492.9027687524761,imf_chab100,II-other,410.6312772664876,126.4931751135297,297.8686643169498
4142,4361.259565543799,20250.052264659313,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1312218.9,22.412300565509913,7.350486438044466,0.0050175544,447.87759667979776,imf_chab100,II-other,449.64715820892604,109.96701519455428,258.9525316723594
4143,4345.621642009904,20242.843699609493,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1286711.2,163.50516768033563,8.213531483354638,0.031058615,10.74377076789883,imf_chab100,II-other,12.51028135957354,5.686463745668124,13.390598813641073
4144,4347.130333986706,20237.92056052208,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,841396.5,136.97777322069894,8.136650101822605,0.020034635,6.612214080839397,imf_chab100,II-other,5.053410330175262,2.3840515697138045,5.614012424749567
4145,4337.772521205401,20246.652249480783,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1313494.4,21.9277890580436,7.3409948447054525,0.009688097,185.9956383768004,imf_chab100,II-other,337.12709613430764,100.54780920269624,236.77199659445648
4146,4354.838835965801,20245.835180095262,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1794989.4,108.01898389671516,8.033500087682027,0.004630653,28.713461729187134,imf_chab100,II-other,23.06546948281233,9.540662325102112,22.466542886022037
4147,4344.97405531395,20250.810126118347,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1009213.6,57.2910085163878,7.758086467375237,0.02087785,22.051720700028234,imf_chab100,II-other,18.62239076464173,28.20294873227714,66.41286900374641
4148,4345.243821429007,20250.82344790181,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1315723.1,126.94405574783164,8.103612369515716,0.023955181,8.141386719674756,imf_chab100,II-other,5.153921083831023,2.3840515697138045,5.614012424749567
4149,4360.7488971778475,20246.62708611203,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1384236.8,39.31829406202425,7.594594666445914,0.007780463,194.16736612810777,imf_chab100,II-other,210.35295814624715,111.35848071105085,262.22918256257486
4150,4358.258463769978,20246.394695000567,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1549223.8,23.866771076094473,7.377793667490672,0.006429556,406.0717363738373,imf_chab100,II-other,429.48848936210356,109.96701519455428,258.9525316723594
4151,4362.753085489439,20250.808645920188,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1002408.9,28.70670733696823,7.457983381720049,0.0052317157,276.26079330324615,imf_chab100,II-other,307.97981552394367,136.3899957918208,321.17389603226644
4153,4346.476086399022,20251.29859151187,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,2162187.5,6.356261027919086,6.8032017237551585,0.020461416,65.75093396311574,imf_chab100,II-other,147.87736771380128,202.40446616652463,476.62609413272077
4154,4341.541845825394,20251.32671527695,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,900444.2,38.35541537653553,7.5838266903739076,0.0075382893,169.6009314680328,imf_chab100,II-other,212.58140982032822,111.35848071105085,262.22918256257486
4156,4345.695651918013,20252.016487620527,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1048717.1,124.05215970093896,8.093604329575868,0.024464233,6.835197546391134,imf_chab100,II-other,5.166971613060873,2.3840515697138045,5.614012424749567
4157,4344.880062730651,20250.284655770774,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,976960.2,177.32275104669793,8.248764460474874,0.02806492,20.075047078042722,imf_chab100,II-other,11.821161408907194,5.686463745668124,13.390598813641073
4158,4343.038326167359,20248.062878329343,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,790844.1,159.18285460566705,8.201896288582917,0.02246426,10.420731533710889,imf_chab100,II-other,10.531943054031707,5.686463745668124,13.390598813641073
4159,4348.984282184837,20245.84998207688,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1373976.9,62.059670226744856,7.792809463496205,0.0053052655,0.6820927140440591,imf_chab100,II-other,36.84987827350399,28.20294873227714,66.41286900374641
4160,4352.594115452855,20244.726511671783,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1097734.2,133.98404840504296,8.12705309611076,0.004150895,0.9826748758151701,imf_chab100,II-other,4.646200038988227,2.3840515697138045,5.614012424749567
4161,4348.596470266346,20242.254580740948,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1984652.8,159.63834949751111,8.203137228960214,0.02375291,9.490206943628626,imf_chab100,II-other,10.82857795652718,5.686463745668124,13.390598813641073
4163,4346.19632894637,20252.238517344853,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,882940.2,169.4058101766527,8.228928301416099,0.023421722,11.451696413084873,imf_chab100,II-other,10.752341647143197,5.686463745668124,13.390598813641073
4166,4345.445128379064,20251.708606402794,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1742715.8,114.53954643010178,8.058955458999993,0.031121727,2.361874149477967,imf_chab100,II-other,5.33764930422907,2.3840515697138045,5.614012424749567
4167,4355.6403632706215,20246.94828911322,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,710907.06,173.70746802020244,8.239818490008672,0.0038461224,0.1245233275414151,imf_chab100,II-other,6.246225883641532,5.686463745668124,13.390598813641073
4168,4344.405659219672,20248.270106072046,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1266904.1,112.32944565227233,8.050493615638478,0.024817467,3.164240928090598,imf_chab100,II-other,5.176027447517819,2.3840515697138045,5.614012424749567
4169,4344.561450076242,20246.838754449214,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1459009.8,35.46534383152444,7.54980417462893,0.023903714,26.56412459387162,imf_chab100,II-other,105.6898362764407,136.3899957918208,321.17389603226644
4171,4344.464497096619,20250.863413252187,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1533395.2,162.48216105663406,8.21080568666909,0.025082555,15.839795907643852,imf_chab100,II-other,11.134649515855621,5.686463745668124,13.390598813641073
4172,4348.812579198024,20238.718387331497,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1375766.8,93.15815845246568,7.969220894827894,0.018336948,14.078294446233661,imf_chab100,II-other,16.111657204714277,9.540662325102112,22.466542886022037
4174,4363.208246424309,20251.562066784736,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1068197.9,48.44244493544858,7.685226054272375,0.004279382,265.30481367259887,imf_chab100,II-other,176.9511706275609,73.18304868776966,172.3329100064359
4175,4360.667856328468,20247.28133369971,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,980596.94,37.39262524407572,7.572785956969999,0.0076564294,125.9884364122574,imf_chab100,II-other,211.4942996030705,111.35848071105085,262.22918256257486
4176,4361.221080391582,20250.249131014883,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1871290.4,22.412300565509913,7.350486438044466,0.004923683,678.7168150309884,imf_chab100,II-other,450.98732840900766,109.96701519455428,258.9525316723594
4177,4345.4965652652,20252.521235193828,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1926107.8,42.44391150549287,7.627815400370053,0.019701783,118.67557494409044,imf_chab100,II-other,100.65448340990639,111.35848071105085,262.22918256257486
4178,4345.913611097394,20251.112086543435,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1215454.4,13.425560507024148,7.127932426217119,0.018776461,108.29079352428833,imf_chab100,II-other,246.50678531023263,143.60375966571974,338.16101180264377
4180,4344.018587400263,20246.476105899485,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1013812.1,119.76516856456554,8.07833053007576,0.023283806,4.64054320900838,imf_chab100,II-other,5.136709091614726,2.3840515697138045,5.614012424749567
4181,4364.940448323601,20250.237289429584,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1945756.6,17.31616452125273,7.238451703401964,0.0059642773,517.587663172192,imf_chab100,II-other,450.0956262255703,164.83346710877703,388.1531524396978
4183,4345.44253803228,20242.455887691,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1352871.1,170.53851862536186,8.231822486185541,0.031434655,14.266184075108207,imf_chab100,II-other,12.596842170293595,5.686463745668124,13.390598813641073
4185,4345.370748421414,20252.490151032423,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1581347.5,22.170066743071093,7.345767000561662,0.019913474,357.36898840585826,imf_chab100,II-other,219.34207784124936,100.54780920269624,236.77199659445648
4186,4344.263930245644,20250.087789415204,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1944424.1,160.09367890538195,8.204374184694396,0.02800016,17.87039857424603,imf_chab100,II-other,11.806254276415357,5.686463745668124,13.390598813641073
4187,4365.093648833387,20249.917566626555,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1192829.4,32.08853442289916,7.506349882050857,0.005377072,415.9563075332242,imf_chab100,II-other,306.405044444916,136.3899957918208,321.17389603226644
4190,4348.1908959699085,20238.925615074204,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,979238.0,105.21850826402046,8.022092140292381,0.019967249,0.24247224376570362,imf_chab100,II-other,9.81462073063635,9.540662325102112,22.466542886022037
4191,4360.236378564192,20249.50903193379,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,795295.25,60.39164806039121,7.7809768814673586,0.005890231,68.88941054948222,imf_chab100,II-other,36.16518451927421,28.20294873227714,66.41286900374641
4193,4360.82586748228,20247.547769368903,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1500362.4,53.2299580466229,7.726156123882179,0.0059005963,179.95426521522924,imf_chab100,II-other,165.9743144360781,73.18304868776966,172.3329100064359
4194,4345.159080084222,20252.21631437242,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1244262.0,16.587160157290448,7.219772038008111,0.023039887,152.90662950172404,imf_chab100,II-other,190.36292937587552,164.83346710877703,388.1531524396978
4196,4360.6737771211165,20250.19880427737,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1249635.6,124.7464895635302,8.09602833317608,0.003230364,3.7878890342362483,imf_chab100,II-other,4.6226004524578075,2.3840515697138045,5.614012424749567
4198,4343.99675447737,20249.782868593797,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1079512.6,118.48868755288812,8.073676889013838,0.027558967,8.296806792050234,imf_chab100,II-other,5.246311084324343,2.3840515697138045,5.614012424749567
4199,4345.374448916819,20250.43859637964,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,679588.56,51.555572490659785,7.712275613773724,0.021764874,56.900118783671594,imf_chab100,II-other,58.56106567886701,73.18304868776966,172.3329100064359
4200,4344.952222391058,20247.272452510737,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1753987.5,158.4996601570192,8.200028335373394,0.034592975,13.63632624199049,imf_chab100,II-other,13.323857221121592,5.686463745668124,13.390598813641073
4201,4344.537766905647,20246.46574451235,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,969447.2,44.84513954633896,7.651715379763799,0.026242329,14.516045455800507,imf_chab100,II-other,28.245283466215852,73.18304868776966,172.3329100064359
4202,4363.651565773883,20251.61091332409,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1536105.2,33.53625198885801,7.525514524235725,0.005131718,137.61653946690328,imf_chab100,II-other,309.0631774830007,136.3899957918208,321.17389603226644
4203,4343.915713627991,20249.748824036065,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,781246.94,132.37020971199564,8.121790256905609,0.020826656,4.65362282303033,imf_chab100,II-other,5.073715315149597,2.3840515697138045,5.614012424749567
