,id,sfr,sfrd,sn,snr,snr_no_mass,snrd,mass,z,halo_volume
65,283142.0,0.13236447,296053981833508.56,5833.162542300664,1.0471497729723614e-10,0.0001584401125394037,234211.53717800713,21809663.0,0.2613432561610123,4.470957261923861e-16
66,40691.0,3.2473445,3756824162878613.0,8207.166325869537,2.854574063892319e-10,0.00034156314243269647,330243.15153373044,29863171.22,0.2613432561610123,8.643855446009931e-16
67,224650.0,1.6233253,3435674117706229.0,1465.8132522638487,4.560014160328042e-11,6.944024267971224e-05,96510.06256732988,8987545.65,0.2613432561610123,4.724910583439696e-16
68,401600.0,17.140478,1.6869493319092626e+16,221403.91699051522,5.643750056568139e-09,0.007056529959488267,5554524.434727249,1620318187.83,0.2613432561610123,1.016063593362385e-15
69,295574.0,1.2614095,1866066549743972.8,865.5402545720399,1.7640467406367887e-11,2.2825063871346064e-05,26096.431134276325,4858250.3,0.2613432561610123,6.759724084722848e-16
70,67903.0,24.103624,9650838993051596.0,199004.38599945916,4.761158556919386e-09,0.006314588688922677,1906318.0977772835,1276417432.07,0.2613432561610123,2.497567726220913e-15
71,361406.0,0.14408557,477784784421376.4,3076.20427222197,5.396265577413626e-11,7.266373251349511e-05,178939.05583918386,10371342.36,0.2613432561610123,3.0157002629226784e-16
72,397061.0,1.6069198,2317803193310133.5,2819.1921846421383,3.7688693554108585e-11,4.853256096750937e-05,54361.75114115833,10834486.06,0.2613432561610123,6.932943248322578e-16
73,369945.0,3.444839,2083638462774384.0,22202.693319432932,5.273985389033134e-10,0.0007010283359450535,319001.2307890023,90254163.9,0.2613432561610123,1.653280577002387e-15
74,198567.0,0.39155036,2943635922055834.0,888.5854508292493,2.1867505006011573e-11,3.968300288266871e-05,164397.68631915303,1814701.9,0.2613432561610123,1.3301589271493242e-16
75,150073.0,1.065096,1787632947981406.5,9005.76896929646,2.1031977026290035e-10,0.000311495510834589,352995.9280044622,34227362.13,0.2613432561610123,5.958135875727204e-16
76,28549.0,6.462794,5097285232796604.0,48231.5701046815,1.098259283819279e-09,0.0014111952544159112,866210.6248773804,124538135.94,0.2613432561610123,1.2678894165893509e-15
77,346941.0,3.730119,8844109162703499.0,35950.98953951894,8.823339529200225e-10,0.001132015746064648,2092013.0959855085,157033953.34,0.2613432561610123,4.2176311162353e-16
78,35380.0,0.78702426,476247471098313.6,16619.20541766183,5.793632594589216e-10,0.0006262630635421253,350586.7622995351,34369621.31,0.2613432561610123,1.6525531530592245e-15
79,300853.0,0.16469656,5330888250792561.0,446.9407398839337,7.268884906971888e-12,1.1145741764551382e-05,235278.82517363943,1533349.6,0.2613432561610123,3.08947687987108e-17
80,275895.0,0.10999561,406296288543155.5,526.6155607327845,2.3901697738259136e-11,4.278802584473564e-05,88286.89691284063,2819322.5,0.2613432561610123,2.7072757763652723e-16
81,316635.0,0.6341651,996433711931686.9,1781.1611030719127,3.547617156467686e-11,5.957926909717981e-05,55742.03518502724,10749248.56,0.2613432561610123,6.364348098686939e-16
82,315959.0,5.5591497,7057922871148005.0,29521.346626575905,8.643152122943155e-10,0.0011456459413122792,1097338.6999693844,345755146.96,0.2613432561610123,7.876467059062346e-16
83,243071.0,1.1768774,1405925462542179.2,12601.938582757191,4.4861844026843606e-10,0.0005725664088377556,535930.1556299339,46703104.46,0.2613432561610123,8.370837795852867e-16
84,394522.0,13.45783,9986243139419710.0,220598.08572243562,5.244153622690607e-09,0.006685950599615573,3891369.7926528347,1036277480.84,0.2613432561610123,1.3476369253294608e-15
85,101337.0,22.147436,3701988220573770.5,208221.761280879,4.915016153151517e-09,0.0061632819831993575,821554.779654707,920185399.59,0.2613432561610123,5.982578733480511e-15
86,288570.0,3.4526305,1716163330368949.0,4448.043458385827,1.129223644098273e-10,0.00016544783321443735,56129.151665289784,26291155.77,0.2613432561610123,2.01183094808216e-15
87,398007.0,0.8239869,678095829409829.2,8082.292168158313,2.2269753230168217e-10,0.00030306430033634837,183267.80179834343,35404153.49,0.2613432561610123,1.2151481608685676e-15
88,376485.0,11.296532,1.053479129261642e+16,117555.73394331626,2.7092199673094887e-09,0.0035738875141993125,2526533.53448603,473511047.7,0.2613432561610123,1.0723071474531693e-15
89,410273.0,0.5441468,2367843428993542.5,1867.3379513002972,2.995423219599827e-11,5.08673273113702e-05,130345.21543789528,16546039.36,0.2613432561610123,2.298069176944233e-16
90,120401.0,1.6444664,4282721745357589.0,3464.2726745240825,1.0692290053869506e-10,0.00013132357532280142,278461.77411333914,8597956.64,0.2613432561610123,3.8397694218228833e-16
91,40694.0,5.183461,4363449875424734.0,34341.80567900355,7.266563171970721e-10,0.0008872589129429869,611701.0269297214,194102914.03,0.2613432561610123,1.1879272474730668e-15
92,263375.0,0.91794646,1934869758907411.5,261.4509741132618,2.2445690490729327e-12,3.051309812121677e-06,4731.156950952001,1359419.0,0.2613432561610123,4.744228678825126e-16
93,73539.0,6.7201777,6940849397880639.0,65885.24279238787,1.8510728410160391e-09,0.002236645586873485,1911856.8567017773,230412974.7,0.2613432561610123,9.682068165968245e-16
94,371311.0,3.4343348,4729905001941740.0,6262.841043828578,1.371410367739976e-10,0.0001822681911116953,188876.1910483531,51979492.47,0.2613432561610123,7.26089593467548e-16
95,147891.0,0.5133662,606558199171070.6,1552.6746623185368,2.4519809310056112e-11,3.8420549676437926e-05,28970.92052247633,4916889.5,0.2613432561610123,8.463593447447782e-16
96,217083.0,5.0038567,5781063588564873.0,17115.008881178353,4.3894948729036437e-10,0.0006231472193121034,507127.8116724536,86597141.47,0.2613432561610123,8.65559878963758e-16
97,383808.0,2.077471,1555115121191261.8,4886.915493990245,1.3586673255645662e-10,0.0001668597118037119,101704.6256074789,29536706.96,0.2613432561610123,1.3358953119873202e-15
98,246071.0,0.926096,3977674724658206.5,562.6732969308141,2.4204290366769495e-11,2.871404827048021e-05,103959.84219798718,1186320.6,0.2613432561610123,2.328234619736478e-16
99,19820.0,0.5281056,926776422298426.0,3.959108257713579,2.0117417086849428e-14,2.5279463829924933e-08,35.304203995631816,1256595.9,0.2613432561610123,5.698306379981985e-16
100,230658.0,1.524285,4456779591104353.0,1144.547892139158,4.7183166203711764e-11,4.9290137319405884e-05,137956.46626476495,3636959.6399999997,0.2613432561610123,3.4201489412724015e-16
101,387311.0,1.5242411,2707156529296932.5,4059.850514995082,9.755847251565711e-11,0.0001334006949607404,173270.52515444998,12478398.45,0.2613432561610123,5.630413622206973e-16
