,0,mass
5928,58.343997315723364,28.65993198639728
5929,58.20165436349078,28.689737947589517
5930,58.05980595192309,28.719543908781755
5931,57.918449852265574,28.749349869973994
5932,57.77758384810417,28.779155831166232
5933,57.63720573528444,28.80896179235847
5934,57.49731332183112,28.83876775355071
5935,57.35790442786838,28.868573714742947
5936,57.21897688554059,28.898379675935185
5937,57.08052853893381,28.928185637127424
5938,56.9425572439977,28.957991598319662
5939,56.80506086846813,28.9877975595119
5940,56.66803729179044,29.01760352070414
5941,56.53148440504308,29.047409481896377
5942,56.39540011086205,29.077215443088615
5943,56.259782323365684,29.107021404280854
5944,56.12462896808026,29.136827365473092
5945,55.98993798186586,29.16663332666533
5946,55.85570731284306,29.19643928785757
5947,55.72193492032004,29.226245249049807
5948,55.588618774720224,29.256051210242045
5949,55.455756857510494,29.285857171434287
5950,55.32334716113004,29.315663132626526
5951,55.19138768891947,29.345469093818764
5952,55.05987645505074,29.375275055011002
5953,54.92881148445749,29.40508101620324
5954,54.798190812765796,29.43488697739548
5955,54.66801248622563,29.464692938587717
5956,54.53827456164271,29.494498899779956
5957,54.40897510631084,29.524304860972194
5958,54.28011219794482,29.554110822164432
5959,54.151683924613835,29.58391678335667
5960,54.02368838467527,29.61372274454891
5961,53.896123686709146,29.643528705741147
5962,53.76898794945285,29.673334666933386
5963,53.64227930173658,29.703140628125624
5964,53.515995882419055,29.732946589317862
5965,53.39013584032383,29.7627525505101
5966,53.26469733417598,29.79255851170234
5967,53.13967853253938,29.822364472894577
5968,53.01507761375429,29.852170434086815
5969,52.89089276587555,29.881976395279054
