_idx,x,y,mtl,age_sfs,mass_solar,id,initial_mass_solar,age_Myr,age_bin,halo_id,halo_SFR,redshift,halo_volume,number_of_subhalos,RandomRate
2368,16206.74740544176,4082.360257776224,0.055314865,0.24371459,1134258.9,108656936877,1494265.4,165.20903442592694,8.218033792948313,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0
2369,16206.800692575598,4081.947652538516,0.045627553,0.24944435,815391.2,109231726542,1035166.8,92.71787635907546,7.967163475844915,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0
2370,16206.449885611162,4082.506427344739,0.050114468,0.24718083,1236953.8,109242535978,1597944.5,121.4459740037328,8.084383122295172,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0
2371,16206.877662880031,4082.010560960409,0.016760921,0.25640276,1874967.9,109587001299,1889819.5,3.6694923288838055,6.564605984138955,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0
2372,16206.30630638943,4082.5234496236044,0.04878408,0.24700247,939533.1,109279923728,1214324.1,123.70485293951728,8.0923867373293,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0
2373,16206.110920232022,4082.417615455008,0.04836731,0.25130963,1525354.0,108750874246,1904178.2,68.95545563876526,7.8385686325144635,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0
2374,16206.799212377437,4082.3317639616016,0.038606558,0.24950208,1140587.1,109416098494,1441682.1,91.98373994754583,7.963711063485046,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,2.6194219565975676e-7
2375,16206.300385596782,4082.5619347758206,0.07047022,0.24589175,806092.5,109226668700,1050259.2,137.7539722596297,8.139104130976198,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0
2376,16206.267821237214,4082.3299137138993,0.04042633,0.24472259,1247970.9,108482881638,1627407.4,152.51128281393056,8.183301974060326,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0
2377,16206.436563827701,4082.544912496956,0.040731855,0.24724032,812439.75,109274805714,1044564.25,120.69261748570348,8.081680706027115,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,1.1305208533313144e-6
2378,16206.803652971923,4082.4857045704684,0.04908466,0.24737763,1606345.0,109323347472,2071711.9,118.95314441064642,8.075375926677138,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0
2379,16206.557940077,4082.2747763323578,0.02591707,0.2529242,1208251.1,109252908897,1460766.9,48.32280286722002,7.684152116723668,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.000025055297172102715
2380,16207.117454982304,4082.2274099911683,0.038895883,0.25151902,1424024.6,108813848959,1763731.6,66.28305393863477,7.821402509978777,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00003555303467923041
2381,16206.162727167699,4082.2988295524933,0.05181714,0.25103998,894873.44,109328286955,1121566.4,72.39553142798316,7.859711760450445,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,4.788752762742849e-6
2382,16206.731123261976,4081.792971830568,0.056989923,0.24858017,1004921.56,109232219317,1287020.6,103.7000013637548,8.015778762100432,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0
2383,16206.609747012677,4082.3876414422243,0.070045,0.24570294,1201548.8,108727570383,1567164.0,140.1393533900923,8.14656010930596,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0
2384,16206.569781662298,4082.3003097506553,0.027890095,0.25099817,1909829.0,109452498419,2366136.2,72.92876059702857,7.862898832917925,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.00001536571326507632
2385,16206.895425257979,4082.5682256180103,0.054913715,0.25182065,1606796.8,109505208135,1996616.0,62.43144901200992,7.795403414870696,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0
2386,16206.540177699055,4082.335464457007,0.060903016,0.24515441,1347741.6,108367763158,1762566.6,147.06467086673624,8.167508355321532,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0
2387,16206.674875731813,4082.5419521006315,0.0587336,0.2472449,1031913.3,109236700255,1333033.2,120.63464857323724,8.081472063384272,62862,47.08405,2.8957850057274284,4.1232558892059945e-16,5816056,0.0
